ID Imagem,creation_time,Texto Post,Alvo do Humor,Tipos de Humor,Enquadramentos Antigênero,Comunidades de Sentido do Meme,surface.name,Objeto do Meme,Raça,Descrição da Página,URL da Página,Produtor do meme,Nome da Página,RedPill (Página),statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views
616545891056761.jpg,2023-07-21T08:24:51-07:00,"Nerdola >>>>>> Lacrola🗿🍷

#Noturno",Ideia/Grupo,Agressivo,"""Macho Sigma""",Incel,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,30,183,464,11,658,0,69,25426
843828884436130.jpg,2023-09-11T06:45:58-07:00,"Pode até demorar ou pode até parecer que ela ''está se dando bem'' agora, mas espera no Futuro...",Ideia/Grupo,Agressivo,"""Macho Sigma""",Incel,Homem Honrado 86,Homem,Não,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,1,12,15,0,27,0,1,1467
470188682577375.jpg,2024-01-30T07:33:46-08:00,"A DISNEY TINHA MUITO MAIS DIVERSIDADE, ANTES DE SER LACRADORA! https://youtu.be/MoQPysp01DA

Do contra Chad kkkkk 

#Noturno",Ideia/Grupo,Agressivo,"""Macho Sigma""",Incel,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,59,1029,1224,210,2470,0,310,102138
1519100122111791.jpg,2021-03-02T15:00:37-08:00,"O nível de gadice é de mais de 8000! Ahauhaua

#Noturno",Terceiro,Agressivo,"""Mangina""",Incel,4 Mundo Memes,Homem,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,57,245,86,0,332,1,13,8393
587788387314011.jpg,2024-05-26T11:19:15-07:00,Homem que paga OnlyFans e Privacy é fracassado demais e é capacho.,Ideia/Grupo,Agressivo,"""Mangina""",Incel,Capivaras Modernetes,Homem,Não,Página de humor baseada nos vídeos do vlogueiro Marquinhos Breu no YouTube.,https://www.facebook.com/capivaras.modernetes,Não,Capivaras Modernetes,Não,0,0,8,25,44,1,70,0,6,2839
3750351521897033.jpg,2023-01-17T03:21:23-08:00,"Incrível que o cara nunca tem a opção de ficar Solteiro PORQUE ELE QUER, elas querem sempre o cara SE RELACIONANDO, pra quê ? pra humilharem o cara e se sentirem superiores moralmente, pra se sentirem desejadas sem desejar de volta e inflarem o próprio ego, pra tirarem vantagem financeira de maneira injusta... e se o cara escolher NÃO SE RELACIONAR MAIS, FICAR NA DELE: elas possuem os Adjetivos mais degradantes pra utilizarem contra ele, P0DRIDÃ0 total este proceder dessas M0DERNETES.",NA,NA,"""Masculinidade Frágil""",Incel,Homem Honrado 86,Homem,Não,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,0,0,5,0,5,0,0,309
1625014488097917.jpg,2023-05-29T15:00:03-07:00,"Qual a opinião dos Senhores?🗿🍷
⚠ Curta e Siga nossa página
#relacionamento #dicasderelacionamento #desenvolvimentopessoal",Ideia/Grupo,Agressivo,"""MSOL""",Incel,SEJA Antiotário,Mulher,Sim,🔱 Te ajudo a exterminar sua Timidez e aprender sedução 🔥🥃,https://www.facebook.com/profile.php?id=100091421863717,Não,SEJA Antiotário,Sim,0,0,7,26,12,0,38,0,0,1754
1100895851490024.jpg,2023-09-29T07:51:43-07:00,Segunda chance porque? Tá assumindo que escolheu um canalha?,Ideia/Grupo,Agressivo,"""MSOL""",Incel,Capivaras Modernetes,Mulher,Não,Página de humor baseada nos vídeos do vlogueiro Marquinhos Breu no YouTube.,https://www.facebook.com/capivaras.modernetes,Não,Capivaras Modernetes,Não,0,0,5,13,13,0,26,0,0,5160
1110884290225198.jpg,2023-10-31T05:31:42-07:00,Um convite desses até emocionou a emoção… 😂,Ideia/Grupo,Agressivo,"""MSOL""",Incel,Antiotariopro,Mulher,Não,💊 Verdades Dolorosas 📕Essas lições vão salvar sua vida ⤵️,https://www.facebook.com/antiotariopro,Não,Antiotariopro,Sim,0,0,222,1012,286,3,1307,2,39,5011
601327352483180.jpg,2024-05-15T08:27:34-07:00,"5 animações GENIAIS e INJUSTIÇADAS dos anos 2000 para você assistir AGORA: https://youtu.be/yuUXL58p_ZM

O desespero batendo kkkkk

#Noturno",Ideia/Grupo,Agressivo,"""MSOL""",Incel,4 Mundo Memes,Mulher,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,220,1112,503,8,1628,4,100,48425
2378320235841023.jpg,2024-05-16T22:36:49-07:00,Deixe a sua risada abaixo. #redpill #antiotario #rafaelaires,Ideia/Grupo,Agressivo,"""MSOL""",Incel,Império AntiOtário,Mulher,Sim,Destruindo ilusões. Verdades desconfortáveis.,https://www.facebook.com/profile.php?id=61557839555414,Não,Império AntiOtário,Não,0,0,43,134,62,0,198,1,11,1249
597216169522486.jpg,2024-05-16T22:40:28-07:00,“Conheci no pagode / cheguei na casa dela” #redpill #antiotario #rafaelaires,Ideia/Grupo,Agressivo,"""MSOL""",Incel,Império AntiOtário,Mulher,Sim,Destruindo ilusões. Verdades desconfortáveis.,https://www.facebook.com/profile.php?id=61557839555414,Não,Império AntiOtário,Não,0,0,35,100,49,0,161,1,9,1616
578828048455057.jpg,2016-03-16T11:29:48-07:00,#MachosAlfa: Alguém tem de fazer alguma coisa!,Terceiro,Agressivo,"""Não-Padrão""",Incel,Clube do Macho Alfa,Mulher,Não,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,0,1,17,0,18,0,22,
3663221317302365.jpg,2024-06-13T11:14:24-07:00,"Quem é o mais bugado?

#Noturno",Terceiro,Agressivo,"""Não-Padrão""",Incel,4 Mundo Memes,Mulher,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,0,0,8,223,105,0,329,0,27,12749
3972029183119480.jpg,2024-09-16T12:23:04-07:00,"""CHORINGA 2"" VAI SER UMA BOMBA? https://youtu.be/J-ZwRKbHzA0

Bugaram a cara kkkkk

#Noturno",Terceiro,Agressivo,"""Não-Padrão""",Incel,4 Mundo Memes,Mulher,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,4 Mundo Memes,4 Mundo Memes,Não,5,0,292,2905,1913,23,4865,3,817,142138
577896774979833.jpg,2024-11-06T14:37:38-08:00,"Pensei que era um ""espantalho""  a ""esquerda"" 😳

Essa Xôxa me dá medo 😳😭😰",Terceiro,Agressivo,"""Não-Padrão""",Incel,Ante Pop.,Mulher,Não,Pelo Brasil sigam no Instagram: @ante.pop3,https://www.facebook.com/ante7pop,Não,Ante Pop.,Não,0,0,19,13,16,0,31,0,1,2090
580692141228592.jpg,2016-01-16T05:46:02-08:00,"Sim é tudo PUTA !!!!
#CSM",Ideia/Grupo,Agressivo,"""Stacys""",Incel,Anti Feminismo,Mulher,Sim,"Não preciso do feminismo, pois os problemas dos homens são tão importantes quanto os meus! By MandyM.",https://www.facebook.com/antifeminismo2020,Dama de Ferro,Anti Feminismo,Não,0,0,0,2,8,0,10,0,2,
576074068393871.jpg,2022-11-13T06:55:21-08:00,'Essa estrunxa ae é o resto das castrata da natureza morô?'' Away,Terceiro,Agressivo,"""Stacys""",Incel,Homem Honrado 86,Mulher,Não,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,0,0,1,0,1,0,0,184
1822443981912803.jpg,2024-01-12T10:12:43-08:00,"No passado: lanchinhos da rapaziada e devassas.
No presente: futuras esposas de trouxas na igreja.",Ideia/Grupo,Agressivo,"""Stacys""",Incel,Capivaras Modernetes,Mulher,Sim,Página de humor baseada nos vídeos do vlogueiro Marquinhos Breu no YouTube.,https://www.facebook.com/capivaras.modernetes,Não,Capivaras Modernetes,Não,0,0,1,23,29,0,52,0,6,9820
469304569547491.jpg,2014-09-19T04:20:54-07:00,"#Kratos

Curta: <redacted_mention>",NA,NA,"""TradWife""",Incel,Metendo a Real,Mulher,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Não,Metendo a Real,Não,0,0,5,0,82,0,82,0,6,
968453971913336.jpg,2020-12-30T18:16:37-08:00,"Se uma simples pizza ninguém aceita com o lacre rompido, por que com uma cvlher tem de ser diferente??? 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️",Ideia/Grupo,Agressivo,"""TradWife""",Incel,Capivaras Modernetes,Mulher,Não,Página de humor baseada nos vídeos do vlogueiro Marquinhos Breu no YouTube.,https://www.facebook.com/capivaras.modernetes,Não,Capivaras Modernetes,Não,0,0,8,67,60,8,135,0,4,6945
1627445068192668.png,2022-04-25T20:18:40-07:00,"Que a Scientific American já tinha capitulado ao culto woke não é nenhuma novidade. Há vários exemplos bem documentados, um dos mais recentes sendo o artigo atacando o legado do Edward O. Wilson cuja autora não sabia nem o que era uma distribuição normal. Mas ainda me choca ver a editora-chefe orgulhosamente admitir em uma entrevista para a Associação de Psicologia Americana (APA) que a justiça social agora é parte da missão da antes conceituada revista de divulgação científica. Infelizmente essa é a tendência nessa área. 

O objetivo da ciência é a busca da verdade. A justiça social é incompatível com esse objetivo. Primeiro que justiça social é um conceito bastante subjetivo. Alguns a definem como igualdade de resultados, o que é claramente impossível. Segundo, seja qual for a definição, o que acontece se a verdade for inconveniente para a justiça social? 

O que já está acontecendo: a supressão de fatos científicos “inconvenientes” como a herdabilidade do QI e sua distribuição desigual entre as raças, as diferenças cognitivas entre os sexos e, exclusivamente no Brasil, a negação da ciência econômica. 

O problema é que os fatos são os fatos. Mais cedo ou mais tarde o público leigo acaba se dando conta que os divulgadores científicos mentiram ou omitiram partes fundamentais da verdade. Quando isso acontece quem acaba perdendo credibilidade é a própria ciência. É a divulgação científica dando um tiro no próprio pé.

Nessas horas é bom lembrar: a ciência não tem culpa de ter os divulgadores que tem. Se você, assim como eu, está farto desse ativismo, não abandone a ciência mas procure melhores divulgadores. O fenômeno da associação mental é um dos mais bem estudados da psicologia, e é particularmente perigoso aqui. Continuar a seguir canais, institutos, páginas ou revistas científicas que propaguem a ideologia da justiça social só reforça a associação entre essas duas coisas, fazendo com que o compreensível desgosto que você sinta por um vá inevitavelmente (mas injustamente) contaminar o outro. Evite o condicionamento, siga apenas canais que falem de ciência e não de justiça social.

-André",NA,NA,"""Agenda Woke""",Libertarista,Raciocínio Aberto,Minorias,Não,"análises céticas sobre ciência, economia e sociedade",https://www.facebook.com/racioaberto,Raciocínio Aberto,Raciocínio Aberto,Não,1,0,51,0,112,6,122,1,20,4825
956404882511750.jpg,2018-11-13T14:32:54-08:00,É isso que o povo quer kkkkkkkkk Estatal só é bom pra político.,Ideia/Grupo,Agressivo,"""Macho Sigma""",Libertarista,Homem Raiz Operacional,Homem,Não,Página central e fundadora do Grupo Homem Raiz Operacional,https://www.facebook.com/homem.raiz.operacional,Midia Ancap,Homem Raiz Operacional,Sim,0,0,0,14,31,2,47,0,25,4880
588825993864531.jpg,2016-01-12T14:17:11-08:00,"Não faça a piadinha do Estado gordo, ok?",Terceiro,Agressivo,"""Não-Padrão""",Libertarista,Zero à esquerda,Mulher,Não,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,0,0,0,0,3,0,3,0,0,
2939311509576982.jpg,2015-12-21T12:31:50-08:00,Tá certo!,,,,Libertarista,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,0,0,0,0,199,0,199,0,149,
586670374001990.jpg,2016-01-20T17:49:47-08:00,"Advinhem quem apóia os vândalos hipócritas do Passe Livre em sua cruzada contra o Estado por mais Estado?? 

Sim, ele mesmo. O psolista ""opositor"" Jean (deputado virtual) Wyllys, vulgo ex-BBB.

Vale lembrar que os atos do Passe Livre foram marcados por depredação e violência, tal qual ocorreu em 2013. Falando em 2013, na ocasião a inteligência da PM imputou ao PSOL o recrutamento de vândalos.

Obs. Se protestar não é crime, por qual razão o brilhante Deputado nos colocou numa CPI?",,,,Libertarista,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,4,0,44,0,44,0,1,
1072448764682518.jpg,2016-05-18T03:30:28-07:00,"Temer, a dica está aí!

Os Correios só geram prejuízos para o povo, entregam um péssimo serviço e são usados por políticos em campanha eleitoral. Tá na hora de privatizar.",,,,Libertarista,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,5,1,320,3,324,0,26,
1598655840757212.jpg,2017-01-18T11:01:37-08:00,Não existe almoço grátis!,,,,Libertarista,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Foro de Viena,Rubinho Nunes,Não,6,0,7,14,74,0,95,1,14,2571
544000661975747.jpg,2017-01-26T04:21:23-08:00,"Renderizando montanha, aguarde...",,,,Libertarista,Clube do Macho Alfa,,,Criando verdadeiros Machos Alfa para um futuro melhor!,https://www.facebook.com/ClubeDoMachoAlfa,Clube do Macho Alfa,Clube do Macho Alfa,Não,0,0,2,37,75,1,113,0,23,7812
1381840879859935.jpg,2017-12-20T07:22:45-08:00,"A Previdência nos moldes que funciona hoje, é totalmente insustentável, as contas não fecham e ela tende a colapsar. É necessário que haja uma Reforma, além, é claro, de moldes que possibilitem a isenção para trabalhadores que optem pela previdência privada.

Fontes: INSS, BrasilPrev e O Globo.",,,,Libertarista,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,2,4,30,0,35,1,4,1651
580513231283786.png,2018-06-10T19:12:00-07:00,"Isto não é estado de bem-estar

Já comentei aqui várias vezes que o estado de bem-estar é compatível com o livre-mercado, e que esses dois funcionam melhor juntos (veja esse post para dados: https://ceticosblog.wordpress.com/2017/11/17/politicas-publicas-apos-a-utopia/). Mas isso imediatamente levanta a válida questão: o que é o estado de bem-estar? Vamos começar com o que ele não é. Ele não é a ID jovem. Obrigar as empresas a ""darem"" benefícios não é benefício algum; só o que elas farão é repassar os custos aos clientes pagantes. Muitos desses pagantes são pessoas pobres, que vão então ficar ainda mais pobres. Esse é um exemplo clássico de medida populista. Uma medida verdadeiramente típica do estado de bem-estar seria o governo pagar, em dinheiro, uma quantia a todos que provassem ter renda inferior a um certo nível. Além de dar autonomia ao beneficiado para usar o seu dinheiro como bem entender, esse sistema não tem o impacto negativo que a medida populista tem no sistema de preços.

-André",,,,Libertarista,Raciocínio Aberto,,,"análises céticas sobre ciência, economia e sociedade",https://www.facebook.com/racioaberto,Não,Raciocínio Aberto,Não,0,0,3,0,15,0,15,0,1,1056
1780346992790016.jpg,2019-01-03T06:06:06-08:00,Quem não?,,,,Libertarista,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Corrupção Brasileira Memes,Zero à esquerda,Não,0,0,1,45,50,2,97,0,16,2195
1146562073702312.jpg,2019-05-12T05:01:40-07:00,Que qualidade de serviço hein,,,,Libertarista,Marxismo Cultural da Depressão 3.0,,,"Sobrevivendo a censura, 3.0!",https://www.facebook.com/marxismoanticultural,Não,Marxismo Cultural da Depressão 3.0,Não,5,0,1,13,69,1,95,7,76,1962
519513113745309.jpg,2019-07-04T10:12:49-07:00,"A Reforma da Previdência é pra todos. Não podemos tolerar privilefios!
#ReformaSemPrivilegios",,,,Libertarista,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,12,0,132,6,138,0,15,2629
572438295637688.jpg,2019-08-10T15:29:21-07:00,,,,,Libertarista,Marxismo Cultural da Depressão 3.0,,,"Sobrevivendo a censura, 3.0!",https://www.facebook.com/marxismoanticultural,Não,Marxismo Cultural da Depressão 3.0,Não,0,0,1,35,58,0,93,0,14,2122
1411396266507683.jpg,2021-03-20T08:09:38-07:00,Se privatizar os Correios o PT volta?,,,,Libertarista,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,0,0,13,40,104,1,147,2,15,5275
1697810764498315.png,2022-06-12T09:28:51-07:00,"Mais um post para lembrar na hora de escolher em quem votar. 

O protecionismo é o criacionismo da economia: o apelo intuitivo é tão forte que por mais que os economistas expliquem (e eles já vem explicando desde Adam Smith, 100 anos antes de Darwin) a crença persiste. E assim como o criacionismo, há condições que tornam a pessoa (ou o país) mais vulnerável a essa crença.

O gráfico abaixo[1] mostra que quanto mais baixa é a renda (PIB) do país, mais alta é a taxa de importação média que ele impõe. A taxa de importação é o mecanismo protecionista número 1. Quanto mais pobre o país, mais forte é a tentação de acreditar em alguma versão do argumento: “precisamos proteger nossa indústria nacional para que ela possa crescer e nos tornar ricos”. A triste ironia é que esse argumento não está somente equivocado. O protecionismo também é uma das CAUSAS do subdesenvolvimento. 

Essa previsão teórica já foi confirmada empiricamente várias vezes. Em um estudo recente do FMI[2] os autores resumem suas conclusões da seguinte maneira:

“Constatamos que os aumentos tarifários levam, no médio prazo, a quedas econômicas e estatisticamente significativas na produção doméstica e na produtividade. Os aumentos tarifários também resultam em mais desemprego, maior desigualdade e valorização da taxa de câmbio real, mas apenas pequenos efeitos sobre a balança comercial.”

Na introdução os autores resumem bem a história da crença no protecionismo e seus efeitos deletérios:

“Mais do que em qualquer outra questão, há um consenso entre os economistas de que o comércio internacional deve ser livre[3]. Essa visão remonta a (pelo menos) Adam Smith e é apoiada por muitas razões. Em geral, os economistas acreditam que os mercados que funcionam livremente alocam melhor os recursos, pelo menos na ausência de alguma distorção, externalidade ou outra falha de mercado; mercados competitivos tendem a maximizar a produção direcionando os recursos para seus usos mais produtivos. É claro que existem imperfeições de mercado, mas tarifas – impostos sobre importações – quase nunca são a solução ideal para esses problemas. As tarifas incentivam o desvio do comércio para produtores ineficientes e o contrabando para evitar tarifas; tais distorções reduzem o bem-estar. Além disso, os consumidores perdem mais com uma tarifa do que os produtores ganham, então há uma ‘perda de peso morto’. As redistribuições associadas às tarifas tendem a criar interesses adquiridos, de modo que os danos tendem a persistir. O protecionismo generalizado também pode provocar retaliação, o que aumenta ainda mais os custos em outros mercados. Todas essas perdas de produção são exacerbadas se os insumos forem protegidos, pois isso aumenta os custos de produção.”

-André

Referências nos comentários.",,,,Libertarista,Raciocínio Aberto,,,"análises céticas sobre ciência, economia e sociedade",https://www.facebook.com/racioaberto,Raciocínio Aberto,Raciocínio Aberto,Não,0,0,26,0,76,2,78,0,14,4528
1083198820249962.jpg,2022-06-16T06:35:36-07:00,"Stranger Things 4 lacrou demais? Confira nossa crítica: https://youtu.be/_pPITkmMWRs

Tenho uma informação para meus amigos libertários: O COMUNISMO NÃO TEM COMO FIM, A INSTAURAÇÃO DE UM ESTADO ENORME, MAS SIM A INSTAURAÇÃO DA ANARQUIA.

Eu sei, eu sei... Acalma o coraçãozinho... Acalma essa raivinha e vamos lá...

O que Karl Marx propôs foi, resumidamente o seguinte:

-> ""Revolução das massas"" 
-> Ditadura do proletariado (Estado Grande onipotente) 
-> Reestruturação social (fim do cristianismo, da propriedade privada, da liberdade de expressão e do livre mercado)
-> ANARQUIA (inexistência de estado, sociedade viveria de forma ""comunitária"")

Ou seja, para Marx, um estado grande e onipotente, era UM MEIO E NÃO UM FIM! Um meio para dissolver estruturas sociais que, na ideia de Marx, eram oriundas da mentalidade capitalista.

O Comunismo não dá certo, porque a ANARQUIA é utópica! Então ele nunca passa da fase da ""Ditadura do Proletariado"", e quando ele começa a fazer suas reformas sociais malucas, acaba gastando recursos financeiros e humanos, revoltando a população, se tornando insustentável e caindo. Depois o ciclo se repete nas mãos de algum revisionista que acha que com ele, o plano vai dar certo.

Mas o ponto é: A MAIORIA DOS LIBERTÁRIOS NEM SABE CONTRA O QUE ESTAMOS LUTANDO! Eles desconhecem a teoria socialista e só tem conhecimento da parte econômica dela, da economia planificada, a qual é citada e refutada nos livros do Mises. Tito, um comunista internacional que se converteu num fascista (comunista nacionalista), manteve um estado grande e forte durante muito tempo, simplesmente porque abandonou a ideia de reformar a sociedade e pensou em se perpetuar no poder. Sua gestão foi longeva. A China está fazendo a mesma coisa agora, e até implementando elementos capitalistas, usando protecionismo para estimular sua indústria interna e exportando seus serviços pro mundo. E tá dando certo. A questão do socialismo, não é sua inviabilidade econômica, já que há muitas formas de se criar um estado sócio-construtivista funcional, mas sua imoralidade por ser anti-cristão. O socialismo prega uma nova moral, uma moral cinza, coletivista, subversiva. Esse é o ponto do comunismo que sempre se mantém! Comunistas estão sempre do lado oposto ao da moralidade cristã!

Essa questão de estado grande é beeeeem relativa. Vejam o caso da Luciana Genro, ela votou contra o projeto de educação financeira nas escolas, que seria um projeto do estado se metendo ainda mais na vida das pessoas, dizendo a elas como gastar seu dinheiro. Pela lógica libertária, ela não deveria ter sido a favor? Entendem? Se o estado estiver nas mãos dos conservadores ou for implementar medidas que atrapalhem ou contrariem a moral comunista, eles (socialistas) combaterão o próprio estado!

Quem acha que comunismo se resume à estado grande, é muito ingênuo, ignorante e/ou mal informado. Então convido meus seguidores libertários a um debate saudável nos comentários desse post. Sério, quem chegar avacalhando vai ser banido 😁

#Joka",,,,Libertarista,4 Mundo Memes,,,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,Não,4 Mundo Memes,Não,1,0,46,50,73,1,125,0,44,5389
1226690505093543.jpg,2023-03-24T06:06:02-07:00,Mais um golaço do Tarcísio! A privatização das linhas do metrô de SP tem sido um êxito. Fica o exemplo para as restantes.,,,,Libertarista,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Rubinho Nunes,Rubinho Nunes,Não,1,0,47,1,565,53,620,0,96,8824
620096970553695.jpg,2021-12-23T10:28:07-08:00,Procede???,Ideia/Grupo,Agressivo,"""Beckys""",MGTOW,O HOMEM DA CASA,Mulher,Não,"Essa página visa promover os valores masculinos tradicionais em meio a uma sociedade ""mimizenta pol",https://www.facebook.com/ohomemdacasa2,Não,O HOMEM DA CASA,Não,0,0,110,202,170,0,376,4,235,11042
931713002361638.jpg,2022-02-15T15:46:40-08:00,Cadê as Empoderadas que não dependem de Homem ? Agora querem R$ 400 toda semana ? xiii,Ideia/Grupo,Agressivo,"""Beckys""",MGTOW,Homem Honrado 86,Mulher,Não,"Em Mundo corrompido pelo o que chamamos de Modernidade, essa Página trás à Tona os Reais Valores.",https://www.facebook.com/homemhonrado86,Não,Homem Honrado 86,Não,0,0,16,36,24,0,60,0,5,4529
619208240498956.jpg,2024-12-12T14:42:30-08:00,Que parasita!,Terceiro,Agressivo,"""Beckys""",MGTOW,Capivaras Modernetes,Mulher,Não,Página de humor baseada nos vídeos do vlogueiro Marquinhos Breu no YouTube.,https://www.facebook.com/capivaras.modernetes,Não,Capivaras Modernetes,Não,2,0,479,925,263,3,1200,3,44,274569
2325733324473779.jpg,2024-10-09T15:44:56-07:00,"Fato? Siga SEJA Antiotário para mais conteúdos🥃

#DesenvolvimentoPessoal #relacionamento #autoconhecimento #sedução #homemdevalor",Ideia/Grupo,Agressivo,"""Empoleirada""",MGTOW,SEJA Antiotário,Mulher,Não,🔱 Te ajudo a exterminar sua Timidez e aprender sedução 🔥🥃,https://www.facebook.com/profile.php?id=100091421863717,Não,SEJA Antiotário,Não,0,0,15,20,94,0,118,2,6,6155
944862354277469.jpg,2014-07-24T19:30:35-07:00,"Ikki tem um recado para vocês.

Serie: Melhor anime de todos os tempos - Metendo a Real

Mesmo criança, Ikki era conhecido como o mais forte entre os cem órfãos que treinavam para ser Cavaleiros de Atena. 
Desde pequeno cuidou de seu irmão mais novo, Shun de Andrômeda, sempre protegendo-o do perigo. 
Assim como a lendária ave mitológica Fênix, Ikki é um lobo solitário que odeia andar em grupos, e por isso muitas vezes permanece ausente, mas sempre aparece nas horas mais cruciais para ajudar seus amigos.

Ikki é o mais maduro dos 5, também é o mais corajoso e otimista, ele pode não ter uma inteligencia semelhante a do Shiryu, mas a maturidade o faz inteligente.
Ikki nunca tem medo de nada na historia, é um exemplo de macho Alpha, ele é desapegado com tudo, é frio e calculista, não tem piedade nenhuma dos inimigos.
Interessante que todos inimigos tinha medo do Ikki, Reflita nisso.
Ikki sempre tenta ensinar ao grupo em todas as sagas, que a Justiça e a Coragem deve estar acima dos sentimentos e emoções.
O segredo da força do Ikki estava na ausência dos sentimentos, Sempre dando exemplo de como ser um homem de verdade.
Ikki é o cavaleiro da REAL, ele já metia a REAL na década de 80.

Siga esse exemplo e seja Feliz em todas as áreas da vida!

Vídeo com a frase completa da imagem:https://www.facebook.com/photo.php?v=515863945203802&set=vb.414711658652365&type=3&theater

Força e Honra.

#Kratos",NA,NA,"""Macho Alfa""",MGTOW,Metendo a Real,Homem,Não,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Metendo a Real,Metendo a Real,Não,0,0,15,0,48,0,48,0,5,
9005767772849417.jpg,2024-12-04T15:00:17-08:00,Procede senhores? 🍷,Ideia/Grupo,Agressivo,"""Macho Alfa""",MGTOW,Antiotariopro,Homem,Não,💊 Verdades Dolorosas 📕Essas lições vão salvar sua vida ⤵️,https://www.facebook.com/antiotariopro,Antiotáriopro,Antiotariopro,Sim,3,0,1406,284,6712,2118,9134,1,204,1613049
